artifact_path,sha256,bytes,use
scratch/rigid221-blockerv-exact17-20260806/lazy-global-kalmanson-loop-smoke-20260809-seed3802/iteration-0000-seed-3802/analysis.json,a23ee58eefca99374bd1520426b4dcb3b0b8a5aa07ab126bc68bbe3bfa4ad767,10226,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-canary-v1-source-frozen-20260809/iteration-0000-seed-4/analysis.json,8a654c8909b9cbc357a4087d2393b9230bc048f01c738b4a317b585066795563,9933,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0000-seed-5/analysis.json,6793b3c624e2cc3d3df9b860eb677121b9dbf812dabbdc574a7c68489fc79396,9558,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0001-seed-6/analysis.json,ff77a54be0f0c48559e54ac7f36039dace1866ea80cdbb550091f9d716f20970,9574,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0002-seed-7/analysis.json,cea3fce4c1c9297add897a25f95b1801153329ce6bbd2e8790783fd1f76094b7,9836,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0003-seed-8/analysis.json,da933094c5c2664dbf2bab7259807a7e28ccecc900c9346742170953a0bd03c0,9151,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0004-seed-9/analysis.json,e14fef87d2dcd6a9bd124268ff7a39fbd231000ee72cbcd19c06e080aa3a24c4,9160,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0005-seed-10/analysis.json,9db6e2e4b7f9706861b4d8865c9829d9ca0d8b93e0c14da11ca900f0b24c0525,9161,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0006-seed-11/analysis.json,c9e36dc6c731210d4e5a0051deca3a81cac702f2c05bf26bb99e168d51ba60d9,9434,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/lazy-two-kalmanson-label-loop-production1-source-frozen-20260809/iteration-0007-seed-12/analysis.json,784ad1bfb7b042eb615f2d1937474a06fe0677ed2941c458a3c5a1d11c60399a,9546,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/ordered-row-schema-kl-v1-source-frozen-20260809/probe-seed1/analysis.json,6ae8d62e0fe49b1b47b0578a8275ab0f5f943b88053c86bc9ade4ae95f7ae9d4,9491,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/ordered-row-schema-klm-v1-source-frozen-20260809/probe-seed1/analysis.json,0827ee1d43f5551e6fcd857a047e2945f4dacff89e350a30b0608b54934c4411,9817,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/piqd-two-k-label-canary-round1/analysis.json,c5985ce2ab6eea53fb56b856a1413ff52bdfe0fcb5ec2a7d603e7f2d8209db60,9505,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/piqd-two-k-label-canary-round2/analysis.json,720b763281d77a38e91f3ad1fd927a70f06fc28967d16ad630cca983078d5e04,9316,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/schema-c-smoke-seed1701/checkpoint.json,edd2be3aecbdef3398b2a99f6c2b3d7b36f86cfb9b5bbc3b8f80a78464d2aa2f,10039,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1702/checkpoint.json,93ad4380cf514f98c95f0e6e5ecbb4a1474873264504eae902a5bd0cc0a465d4,269436,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1703/checkpoint.json,7dd20f5ac0602db902140ac7ed20e0d45e9677a1af1ca4e868c4b460384f2237,470166,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1704/checkpoint.json,1448417c0849fc68c103c81332940cb3e5ab85ab68bd8d2de7521e376d95c1c7,470418,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1705/checkpoint.json,7a1f720a2222b87afcb202330341f95ff12a2d684daba42d34b96074dc0ec526,472613,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1706/checkpoint.json,bdc75556289515540f508868db6840c11fad3207fb216f10f600a309508c607f,414085,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1707/checkpoint.json,dcc6255dfeacaa4a6b32d4211c39cc4173f65e078e888e090448e6c60ea8f317,471067,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1708/checkpoint.json,51109120fa242f4348bdc3245a6cc72dd2105b8a12f5bace7152a2f621496626,470785,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1709/checkpoint.json,5c4fc77c129d69fd07e856a0d792aa5136f267eb91d092615e9feac745c14f59,467758,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1710/checkpoint.json,f59995265c9dc995cdbbfed1e22adb8de2f3d4460587cf87307de664ab47bc01,470114,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1711/checkpoint.json,86f553cf85d2c9045f25fcfa4b567a629ef9bd86d5277ce8e7828989693d65a4,477719,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1712/checkpoint.json,2236cf3634529f5dece52a92f38d97cc30443042125084f8025f3e43e679577c,477221,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1713/checkpoint.json,4e0d1240195222073ccbabf748407a810f584df1186158ccfeb01e73b9e9bc1c,479713,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1714/checkpoint.json,b625ac4ddd82a88df8db4d37232ca218c3636c458bb5c1f57fed7ac518c4bdfc,306088,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1715/checkpoint.json,71626a13f97defd291011a0133116d768cedcafaf9391058e88a356240f5d718,473999,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1716/checkpoint.json,91819b8f89ffd1ae1407b64fc3c331aee7c0df784e535420827657ea7de5f1f3,482362,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-c-wave-seed1717/checkpoint.json,8587bd5c65c48c79e2383d8cfb9a52cf957d44fc8ea8585c796034f6d2044613,468945,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1801/checkpoint.json,502a3cd69b2f6f02187b422ce36f3fb8d7454cfbfcd4fa15791cf40d312cc92b,1161432,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1802/checkpoint.json,2642fa916698edab26f5ba50e202fd740204653c0ac77a5cd3eeb5394fdb3e24,1155094,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1803/checkpoint.json,041e4c37fce9c207a2d8782916383c8be0c158f153d8b74b75f05f3f1806f66c,1153074,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1804/checkpoint.json,1140d2ab88180277bc9ef87ac3bea52a4c988c33f260294e3e73fe1a0120dff2,1164712,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1805/checkpoint.json,43d017605f6205f3765e046848ce24f1f8ff63ba92ccee62d162a4d2ef07be46,858560,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1806/checkpoint.json,55175312606ab43add933547a7cea9073747dbae791648bcce977ea55745cadc,1160164,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1807/checkpoint.json,17f5d94d6dfb9ece1793dcba99e51b9c889650ed532109a7599b4ad2b432a52b,183496,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1808/checkpoint.json,a2cce25aa81048f755f9ce6ecf3725f3dd99acddc15395a42e3cb4fded03321b,365917,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1809/checkpoint.json,9123f6c427be0c45bdda011ae5c7598fedc3c1a67894f2614ade14ca181fa37a,260791,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1810/checkpoint.json,3413ae1d0459c433af9db35f77ea3ee58bc846f9be55df961efad66bdd0138aa,643186,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1811/checkpoint.json,9970e11e2ed4334d1557b511a823cf3d4d6739698c86bb43344a47b2f4fb5a5b,1155268,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1812/checkpoint.json,d0c7a902c0e912c1c06ae4805f6741f5ce3b115ead45ae94e598181bcff80ecd,387647,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1813/checkpoint.json,2ec61fb526eb7c48d3e6a837f4842198c8b10af5b880e2c8e2dce08631753414,1161157,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1814/checkpoint.json,89b100c4e633b26de2c017439dd23ace0fed7794190a834f13a91c6cc2550b4b,1181669,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1815/checkpoint.json,c40e4fcc8d96cf818ba9e09f4691d39fb97b9c7f1b371275e364de7463eed90a,1169095,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cde-wave2-seed1816/checkpoint.json,f7deaf8a1520d7baa9216ec0ab6530d59c27733ef2416ee6801f47faf21374f4,1175926,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1901/checkpoint.json,2ca4c61787bd92f9cac27c88e45090d7412471ff3cd3f7d25922b3dd083da093,1161099,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1902/checkpoint.json,a4ad9351fef0a03debfab7a6b3ed617c1b56bf2b6be72bd4e9c66797e215b77b,1167736,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1903/checkpoint.json,123d12bf023cda1200458ddf1d2a07f6762ec802b791015f9920271ecf096943,1176052,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1904/checkpoint.json,7c96042f99da684342bc0ff831202a9acac8ec3a91e8640a7da277b3f1cc2822,1155831,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1905/checkpoint.json,efb36485ddd2c13905df613378fc562301832afa5b1c9aa0fa98bb330470746f,786761,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1906/checkpoint.json,5639a356be24794b8703024ce854f1a3eea82bb04a42ebe9024b5a61f0d2c6c8,1170079,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1907/checkpoint.json,8f11eb1e4243debcacc0f39a95e6dc8a04c0508b682af3d07a96a1beb77f8eac,1162585,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/schema-cdef-wave3-seed1908/checkpoint.json,17eb4aa65df25c731557868710c5a68fa5ab5cdaeeb07c6f28d454ada07439b8,252907,grouped run-wave evidence
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1009.analysis.json,19a86bac2500704111d0eb0c06ca17c4385f0d3aa079e8e25bbcff3cf71cf65a,9837,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1013.analysis.json,46309434e14e0e8b6369a8cfca12a55e000993acff08129aff9295ff64ebae15,9832,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1019.analysis.json,f6f449857a7b9c83c3d473558ccb688116666380b14a07c7559b20206355e346,9586,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1021.analysis.json,36add1e945753972efbed5c6540b31af65b877998c3321d1d90b03e11d2d69c3,10348,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1031.analysis.json,d3a4c515db876b8fd9c034c6d68c1b0caedbc3b6717cd4607eda661a523df4c5,9623,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1039.analysis.json,a0fc302af7c0c10fa3a8c714db8279f9df86559dc525396c545e62da85ea1921,9822,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1049.analysis.json,998e04c6c60fe147ad4bcd729dfd4097b784431852ae96b0692c5de4cb204fb5,10406,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1051.analysis.json,5b932ef676df84fe4a36985edaf4c52e44b9a96f78d9d4f431c4cded246f3934,9623,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1061.analysis.json,700415e23def67f15befcb566ba1d5024b835a75e3b48f6c1024fdbb3672a5a8,9678,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1069.analysis.json,5d144a8f9bec5ee24e6510881b9bb421271fedcb7a7f4a261379ef9bdf17d397,10254,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1087.analysis.json,842a179e857437634e30bed7183707768c61442397a23d2614233af4aef07ab4,9835,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1091.analysis.json,26d253dbbf12dd96bfe30bce9aeedd0b069cabb9173e4ac4c1b3614ca1dd1952,9868,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1097.analysis.json,27b636edd91bbe9a1d5070c5ebb6800155a0cb3ddaddc2dc478d3ee826d705f7,9816,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1103.analysis.json,68f3b1d2a0c7a509483c6eb594c5acae5f9fdcc62e3738bcb0e7830323310f58,9366,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1109.analysis.json,cae08fae799d0efa9f251a2b44afc1e16448690aa39c0af1061ce8f4090639af,9328,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1117.analysis.json,1f218fddcac37d33bf6176532ffaa334e7fb0c7331bdbcd98631906d010b1573,9482,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1123.analysis.json,4d89fc307893c2487dedb48135cd56db6e2da97e2f3bd7ab912420d66d855bbf,9651,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1129.analysis.json,6509b6fcc1a426da3eb3ab8ebf11c191932819508e193baa9277368258ebbea8,9627,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1151.analysis.json,0ae537663884139fda03eb69548f335cff91dd41f628d9c0a0fdec9d76324629,9534,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v10-proposal-all24-analysis48/cadical-portfolio-20260808/seed-1153.analysis.json,9aa5a933814a965d3e6c486bf8e159db68c68744bbb2a007c74d4e7a50a5fb52,10145,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1201.analysis.json,e915031f4e8f7b88aff2f0d3b85dde10b2725f908a40a24d27caefbf7574bbfe,11528,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1202.analysis.json,43f7a7b7320ecc3d3ee9434729d4d6a70e40d05aafef17967b858d0b3e0a6cb3,10313,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1203.analysis.json,4e6ae094232557f6c8015c7858111ee85e2157a5a4ed3e8de384ee86c4a046b7,11561,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1204.analysis.json,5bbf74ce0f6dbc42b369e56853f09171bbab6c9b0c2046f126f8e2396cc7b4e9,11159,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1205.analysis.json,c538b16cb434e8cfda00ec52846c0478ec7b286bcad5f0c71608bd4980228937,11286,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1206.analysis.json,991c8450af7e76dc70be3d3d6e004c8bc1874e2cb13fb564a42d61afcbbd55dd,11289,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1207.analysis.json,f2c1e0c8497fe5786c832bdbb037071db4f7c5972706bc57189523430df133d1,11546,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1208.analysis.json,cd88db18cebace9db3a1ee7a133cc85a0595ae929562f400783469095cf23c05,11286,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1209.analysis.json,d264077ba4ff9ab8d3c11a5a25fe518887b4558c7ba82e5d3bd0978e713df143,11299,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1210.analysis.json,2f9a0b0fb16b083cdd3bb01649454880078c46a18910bbfd549faa57cf5197f1,11162,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1211.analysis.json,e7570ace532dbf05cebf0ac4c5be220b9a37c542c35dd455a9ef6124b8193620,11648,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1212.analysis.json,71867e99fb6c186ebc5300418d3a5e5b5399002a6414f0159da4a4ac13113e81,11015,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1213.analysis.json,84e5a3490d3dea385f82164429f35992d86e53bd7597f92d07e7a316b49fc20b,11537,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1214.analysis.json,337fc983bd5dce9fb4375388d07080e2a75839ac96c2fbab69e807ca6657703c,11148,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1215.analysis.json,e7fbcaf0c68518bc9b72a9d5d8ee144abaf7bd6579a6d88c520177606c33f952,11021,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1216.analysis.json,6825ea2fdecffc479195e05281f9bcea7b5b5c7816ba41829587a7193dcc0756,11006,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1217.analysis.json,350003237e0030336fd677d1ec3b4991864a1c71a4059d9d780b25d144fd28c8,9910,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1218.analysis.json,1b558eb5b477587dddea6971aba9fb38826a3b1fed8a93371e112ebab88c1b74,11166,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1219.analysis.json,aab0aca8d084b3b3a00892c93a0f7446cf93719e5a6e9f5f87482d65622c36c3,11294,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1220.analysis.json,b5c4bcdc96e850840cad196c5cd5df08e393cd00876b9e885865f2cfacd58311,11404,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1221.analysis.json,364e5687577bb4b92e53f6d4f916ed3cab765b9a065161f9ef4df4a2e9e0b5fc,11288,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1222.analysis.json,32d4f535e03b4bac4d4d9b7b425c140368e26b0ae3b5eaca4d8db0a86beed8de,11645,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1223.analysis.json,3e9295d3d6feec8d2be29fdf382cd9bbc91406b3f287fbfce6a296f66c140984,11027,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v11-exact-all-cores/cadical-portfolio-20260808/seed-1224.analysis.json,ac305dc71da8a9ffcd21136117af25d5688bbb891642b553de14fdf3d0547452,11437,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1301.analysis.json,b718fcd84493fd1eaedf60251807bc805ebfeaa7c493b5489071f6fa3b1f08a9,9033,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1302.analysis.json,4afd4dabc8b81a1a27b579bf254905d78bc3e874013db04b21476dff1d4a99bc,9539,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1303.analysis.json,f7e4482a671a9ead2f9d8d0bf819686148d7451b10b236f24e41ae290dcd883c,9433,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1304.analysis.json,6cdf62b00177d078a7d5cc9395c6c0f386ffc14dd24350dabb309613c0762de6,9020,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1305.analysis.json,d7f737b849950a5d6e111ee463608abf18a6f7109cbf7d3f8a0c1e07f069bad6,9124,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1306.analysis.json,f1c88100457b9bc9c5592a46d061f5b5b1eab867803a309584999480e13ab4ed,9119,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1307.analysis.json,27be32bee9df3c7f0d6611948b64f72d9fb1691d88e674ebb9cc91c0922962a6,9141,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1308.analysis.json,c0c03fe97152ff2e2bfb01faa81f8748dff6c9e18f0c14ccf21ebac28ec0159c,9364,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1309.analysis.json,86d63ed6ebd0b4cb250cc2088299f22c717f04c6e3d3eb0c902da288f6adceea,9146,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1310.analysis.json,0b4e3c72e5894d1bb1779875550e71484c94c7f5a4ca53e7f1924c74ba08908c,9270,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1311.analysis.json,d28fa4bd89fc22cd8028e274fbf388f8eda846c63f06be94372eb5fa373e0ce0,8892,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1312.analysis.json,5af444f706c64b93d75019b55416530fa5eecc04999eecdc235082a9a7883eef,9722,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1313.analysis.json,cdc941aa24b837d7376dcf6c04e055749e33a4119054aabdefaa139bbf6d0174,8892,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v12t-exact-all-cores-44/cadical-portfolio-20260808/seed-1314.analysis.json,beb7eaf77280aecd772333aee66031a9fd7d71707db1c1f700b23cf32b9fe099,9792,canonical EX17 row/order shadow
